TYPECOM,COM,REG,DEP,NCC,LIBELLE
COM,02067,32,02,BERGUES SUR SAMBRE,Bergues-sur-Sambre
COM,02068,32,02,BERLANCOURT,Berlancourt
COM,02069,32,02,BERLISE,Berlise
COM,02070,32,02,BERNOT,Bernot
COM,02071,32,02,BERNY RIVIERE,Berny-Rivière
COM,02072,32,02,BERRIEUX,Berrieux
COM,02073,32,02,BERRY AU BAC,Berry-au-Bac
COM,02074,32,02,BERTAUCOURT EPOURDON,Bertaucourt-Epourdon
COM,02075,32,02,BERTHENICOURT,Berthenicourt
COM,02076,32,02,BERTRICOURT,Bertricourt
COMD,02077,,,BERZY LE SEC,Berzy-le-Sec
COM,02078,32,02,BESME,Besmé
COM,02079,32,02,BESMONT,Besmont
COM,02080,32,02,BESNY ET LOIZY,Besny-et-Loizy
COM,02081,32,02,BETHANCOURT EN VAUX,Béthancourt-en-Vaux
COM,02082,32,02,BEUGNEUX,Beugneux
COM,02083,32,02,BEUVARDES,Beuvardes
COM,02084,32,02,BEZU LE GUERY,Bézu-le-Guéry
COM,02085,32,02,BEZU SAINT GERMAIN,Bézu-Saint-Germain
COM,02086,32,02,BICHANCOURT,Bichancourt
COM,02087,32,02,BIEUXY,Bieuxy
COM,02088,32,02,BIEVRES,Bièvres
COM,02089,32,02,BILLY SUR AISNE,Billy-sur-Aisne
COM,02090,32,02,BILLY SUR OURCQ,Billy-sur-Ourcq
COM,02091,32,02,BLANZY LES FISMES,Blanzy-lès-Fismes
COM,02093,32,02,BLERANCOURT,Blérancourt
COM,02094,32,02,BLESMES,Blesmes
COM,02095,32,02,BOHAIN EN VERMANDOIS,Bohain-en-Vermandois
COM,02096,32,02,BOIS LES PARGNY,Bois-lès-Pargny
COM,02097,32,02,BONCOURT,Boncourt
COM,02098,32,02,BONNEIL,Bonneil
COM,02099,32,02,BONNESVALYN,Bonnesvalyn
COM,02100,32,02,BONY,Bony
COM,02101,32,02,BOSMONT SUR SERRE,Bosmont-sur-Serre
COM,02102,32,02,BOUCONVILLE VAUCLAIR,Bouconville-Vauclair
COM,02103,32,02,BOUE,Boué
COM,02104,32,02,BOUFFIGNEREUX,Bouffignereux
COM,02105,32,02,BOURESCHES,Bouresches
COM,02106,32,02,BOURG ET COMIN,Bourg-et-Comin
COM,02107,32,02,BOURGUIGNON SOUS COUCY,Bourguignon-sous-Coucy
COM,02108,32,02,BOURGUIGNON SOUS MONTBAVIN,Bourguignon-sous-Montbavin
COM,02109,32,02,BOUTEILLE,La Bouteille
COM,02110,32,02,BRAINE,Braine
COM,02111,32,02,BRANCOURT EN LAONNOIS,Brancourt-en-Laonnois
COM,02112,32,02,BRANCOURT LE GRAND,Brancourt-le-Grand
COM,02114,32,02,BRASLES,Brasles
COM,02115,32,02,BRAYE EN LAONNOIS,Braye-en-Laonnois
COM,02116,32,02,BRAYE EN THIERACHE,Braye-en-Thiérache
COM,02117,32,02,BRAY SAINT CHRISTOPHE,Bray-Saint-Christophe
COM,02118,32,02,BRAYE,Braye
COM,02119,32,02,BRECY,Brécy
COM,02120,32,02,BRENELLE,Brenelle
COM,02121,32,02,BRENY,Breny
COM,02122,32,02,BRIE,Brie
COM,02123,32,02,BRISSAY CHOIGNY,Brissay-Choigny
COM,02124,32,02,BRISSY HAMEGICOURT,Brissy-Hamégicourt
COM,02125,32,02,BRUMETZ,Brumetz
COM,02126,32,02,BRUNEHAMEL,Brunehamel
COM,02127,32,02,BRUYERES SUR FERE,Bruyères-sur-Fère
COM,02128,32,02,BRUYERES ET MONTBERAULT,Bruyères-et-Montbérault
COM,02129,32,02,BRUYS,Bruys
COM,02130,32,02,BUCILLY,Bucilly
COM,02131,32,02,BUCY LE LONG,Bucy-le-Long
COM,02132,32,02,BUCY LES CERNY,Bucy-lès-Cerny
COM,02133,32,02,BUCY LES PIERREPONT,Bucy-lès-Pierrepont
COM,02134,32,02,BUIRE,Buire
COM,02135,32,02,BUIRONFOSSE,Buironfosse
COM,02136,32,02,BURELLES,Burelles
COM,02137,32,02,BUSSIARES,Bussiares
COM,02138,32,02,BUZANCY,Buzancy
COM,02139,32,02,CAILLOUEL CREPIGNY,Caillouël-Crépigny
COM,02140,32,02,CAMELIN,Camelin
COM,02141,32,02,CAPELLE,La Capelle
COM,02142,32,02,CASTRES,Castres
COM,02143,32,02,CATELET,Le Catelet
COM,02144,32,02,CAULAINCOURT,Caulaincourt
COM,02145,32,02,CAUMONT,Caumont
COM,02146,32,02,CELLES LES CONDE,Celles-lès-Condé
COMD,02147,,,CELLE SOUS MONTMIRAIL,La Celle-sous-Montmirail
COM,02148,32,02,CELLES SUR AISNE,Celles-sur-Aisne
COM,02149,32,02,CERIZY,Cerizy
COM,02150,32,02,CERNY EN LAONNOIS,Cerny-en-Laonnois
COM,02151,32,02,CERNY LES BUCY,Cerny-lès-Bucy
COM,02152,32,02,CERSEUIL,Cerseuil
COM,02153,32,02,CESSIERES SUZY,Cessières-Suzy
COMD,02153,,,CESSIERES,Cessières
COM,02154,32,02,CHACRISE,Chacrise
COM,02155,32,02,CHAILLEVOIS,Chaillevois
COM,02156,32,02,CHALANDRY,Chalandry
COM,02157,32,02,CHAMBRY,Chambry
COM,02158,32,02,CHAMOUILLE,Chamouille
COM,02159,32,02,CHAMPS,Champs
COM,02160,32,02,CHAOURSE,Chaourse
COMD,02161,,,CHAPELLE MONTHODON,La Chapelle-Monthodon
COM,02162,32,02,CHAPELLE SUR CHEZY,La Chapelle-sur-Chézy
COM,02163,32,02,CHARLY SUR MARNE,Charly-sur-Marne
COM,02164,32,02,CHARMEL,Le Charmel
COM,02165,32,02,CHARMES,Charmes
COM,02166,32,02,CHARTEVES,Chartèves
COM,02167,32,02,CHASSEMY,Chassemy
COM,02168,32,02,CHATEAU THIERRY,Château-Thierry
COM,02169,32,02,CHATILLON LES SONS,Châtillon-lès-Sons
COM,02170,32,02,CHATILLON SUR OISE,Châtillon-sur-Oise
COM,02171,32,02,CHAUDARDES,Chaudardes
COM,02172,32,02,CHAUDUN,Chaudun
COM,02173,32,02,CHAUNY,Chauny
COM,02174,32,02,CHAVIGNON,Chavignon
COM,02175,32,02,CHAVIGNY,Chavigny
COM,02176,32,02,CHAVONNE,Chavonne
COM,02177,32,02,CHERET,Chérêt
COM,02178,32,02,CHERMIZY AILLES,Chermizy-Ailles
COM,02179,32,02,CHERY CHARTREUVE,Chéry-Chartreuve
COM,02180,32,02,CHERY LES POUILLY,Chéry-lès-Pouilly
COM,02181,32,02,CHERY LES ROZOY,Chéry-lès-Rozoy
COM,02182,32,02,CHEVENNES,Chevennes
COM,02183,32,02,CHEVREGNY,Chevregny
COM,02184,32,02,CHEVRESIS MONCEAU,Chevresis-Monceau
COM,02185,32,02,CHEZY EN ORXOIS,Chézy-en-Orxois
COM,02186,32,02,CHEZY SUR MARNE,Chézy-sur-Marne
COM,02187,32,02,CHIERRY,Chierry
COM,02188,32,02,CHIGNY,Chigny
COM,02189,32,02,CHIVRES EN LAONNOIS,Chivres-en-Laonnois
COM,02190,32,02,CHIVRES VAL,Chivres-Val
COM,02191,32,02,CHIVY LES ETOUVELLES,Chivy-lès-Étouvelles
COM,02192,32,02,CHOUY,Chouy
COM,02193,32,02,CIERGES,Cierges
COM,02194,32,02,CILLY,Cilly
COM,02195,32,02,CIRY SALSOGNE,Ciry-Salsogne
COM,02196,32,02,CLACY ET THIERRET,Clacy-et-Thierret
COM,02197,32,02,CLAIRFONTAINE,Clairfontaine
COM,02198,32,02,CLAMECY,Clamecy
COM,02199,32,02,CLASTRES,Clastres
COM,02200,32,02,CLERMONT LES FERMES,Clermont-les-Fermes
COM,02201,32,02,COEUVRES ET VALSERY,Cœuvres-et-Valsery
COM,02203,32,02,COINCY,Coincy
COM,02204,32,02,COINGT,Coingt
COM,02205,32,02,COLLIGIS CRANDELAIN,Colligis-Crandelain
COM,02206,32,02,COLONFAY,Colonfay
COM,02207,32,02,COMMENCHON,Commenchon
COM,02208,32,02,CONCEVREUX,Concevreux
COM,02209,32,02,CONDE EN BRIE,Condé-en-Brie
COM,02210,32,02,CONDE SUR AISNE,Condé-sur-Aisne
COM,02211,32,02,CONDE SUR SUIPPE,Condé-sur-Suippe
COM,02212,32,02,CONDREN,Condren
COM,02213,32,02,CONNIGIS,Connigis
COM,02214,32,02,CONTESCOURT,Contescourt
COM,02215,32,02,CORBENY,Corbeny
COM,02216,32,02,CORCY,Corcy
COM,02217,32,02,COUCY LE CHATEAU AUFFRIQUE,Coucy-le-Château-Auffrique
COM,02218,32,02,COUCY LES EPPES,Coucy-lès-Eppes
COM,02219,32,02,COUCY LA VILLE,Coucy-la-Ville
COM,02220,32,02,COULONGES COHAN,Coulonges-Cohan
COM,02221,32,02,COUPRU,Coupru
COM,02222,32,02,COURBES,Courbes
COM,02223,32,02,COURBOIN,Courboin
COM,02224,32,02,COURCELLES SUR VESLE,Courcelles-sur-Vesle
COM,02225,32,02,COURCHAMPS,Courchamps
COM,02226,32,02,COURMELLES,Courmelles
COM,02227,32,02,COURMONT,Courmont
COM,02228,32,02,COURTEMONT VARENNES,Courtemont-Varennes
COM,02229,32,02,COURTRIZY ET FUSSIGNY,Courtrizy-et-Fussigny
COM,02230,32,02,COUVRELLES,Couvrelles
COM,02231,32,02,COUVRON ET AUMENCOURT,Couvron-et-Aumencourt
COM,02232,32,02,COYOLLES,Coyolles
COM,02233,32,02,CRAMAILLE,Cramaille
COM,02234,32,02,CRAONNE,Craonne
COM,02235,32,02,CRAONNELLE,Craonnelle
COM,02236,32,02,CRECY AU MONT,Crécy-au-Mont
COM,02237,32,02,CRECY SUR SERRE,Crécy-sur-Serre
COM,02238,32,02,CREPY,Crépy
COM,02239,32,02,CREZANCY,Crézancy
COM,02240,32,02,CROIX FONSOMME,Croix-Fonsomme
COM,02241,32,02,CROIX SUR OURCQ,La Croix-sur-Ourcq
COM,02242,32,02,CROUTTES SUR MARNE,Crouttes-sur-Marne
COM,02243,32,02,CROUY,Crouy
COM,02244,32,02,CRUPILLY,Crupilly
COM,02245,32,02,CUFFIES,Cuffies
COM,02246,32,02,CUGNY,Cugny
COM,02248,32,02,CUIRIEUX,Cuirieux
COM,02249,32,02,CUIRY HOUSSE,Cuiry-Housse
COM,02250,32,02,CUIRY LES CHAUDARDES,Cuiry-lès-Chaudardes
COM,02251,32,02,CUIRY LES IVIERS,Cuiry-lès-Iviers
COM,02252,32,02,CUISSY ET GENY,Cuissy-et-Geny
COM,02253,32,02,CUISY EN ALMONT,Cuisy-en-Almont
COM,02254,32,02,CUTRY,Cutry
COM,02255,32,02,CYS LA COMMUNE,Cys-la-Commune
COM,02256,32,02,DAGNY LAMBERCY,Dagny-Lambercy
COM,02257,32,02,DALLON,Dallon
COM,02258,32,02,DAMMARD,Dammard
COM,02259,32,02,DAMPLEUX,Dampleux
COM,02260,32,02,DANIZY,Danizy
COM,02261,32,02,DERCY,Dercy
COM,02262,32,02,DEUILLET,Deuillet
COM,02263,32,02,DHUIZEL,Dhuizel
COM,02264,32,02,DIZY LE GROS,Dizy-le-Gros
COM,02265,32,02,DOHIS,Dohis
COM,02266,32,02,DOLIGNON,Dolignon
COM,02267,32,02,DOMMIERS,Dommiers
COM,02268,32,02,DOMPTIN,Domptin
COM,02269,32,02,DORENGT,Dorengt
COM,02270,32,02,DOUCHY,Douchy
COM,02271,32,02,DRAVEGNY,Dravegny
COM,02272,32,02,DROIZY,Droizy
COM,02273,32,02,DURY,Dury
COM,02274,32,02,EBOULEAU,Ébouleau
COM,02275,32,02,EFFRY,Effry
COM,02276,32,02,ENGLANCOURT,Englancourt
COM,02277,32,02,EPAGNY,Épagny
COM,02278,32,02,EPARCY,Éparcy
COM,02279,32,02,EPAUX BEZU,Épaux-Bézu
COM,02280,32,02,EPIEDS,Épieds
COM,02281,32,02,EPINE AUX BOIS,L'Épine-aux-Bois
COM,02282,32,02,EPPES,Eppes
COM,02283,32,02,ERLON,Erlon
COM,02284,32,02,ERLOY,Erloy
COMA,02285,,,ESCAUFOURT,Escaufourt
COM,02286,32,02,ESQUEHERIES,Esquéhéries
COM,02287,32,02,ESSIGNY LE GRAND,Essigny-le-Grand
COM,02288,32,02,ESSIGNY LE PETIT,Essigny-le-Petit
COM,02289,32,02,ESSISES,Essises
COM,02290,32,02,ESSOMES SUR MARNE,Essômes-sur-Marne
COM,02291,32,02,ESTREES,Estrées
COM,02292,32,02,ETAMPES SUR MARNE,Étampes-sur-Marne
COM,02293,32,02,ETAVES ET BOCQUIAUX,Étaves-et-Bocquiaux
COM,02294,32,02,ETOUVELLES,Étouvelles
COM,02295,32,02,ETREAUPONT,Étréaupont
COM,02296,32,02,ETREILLERS,Étreillers
COM,02297,32,02,ETREPILLY,Étrépilly
COM,02298,32,02,ETREUX,Étreux
COM,02299,32,02,EVERGNICOURT,Évergnicourt
COMA,02300,,,FARGNIERS,Fargniers
COMD,02301,,,FAUCOUCOURT,Faucoucourt
COM,02302,32,02,FAVEROLLES,Faverolles
COM,02303,32,02,FAYET,Fayet
COM,02304,32,02,FERE,La Fère
COM,02305,32,02,FERE EN TARDENOIS,Fère-en-Tardenois
COM,02306,32,02,FERTE CHEVRESIS,La Ferté-Chevresis
COM,02307,32,02,FERTE MILON,La Ferté-Milon
COM,02308,32,02,FESMY LE SART,Fesmy-le-Sart
COM,02309,32,02,FESTIEUX,Festieux
COM,02310,32,02,FIEULAINE,Fieulaine
COM,02311,32,02,FILAIN,Filain
COM,02312,32,02,FLAMENGRIE,La Flamengrie
COM,02313,32,02,FLAVIGNY LE GRAND ET BEAURAIN,Flavigny-le-Grand-et-Beaurain
COM,02315,32,02,FLAVY LE MARTEL,Flavy-le-Martel
COM,02316,32,02,FLEURY,Fleury
COM,02317,32,02,FLUQUIERES,Fluquières
COM,02318,32,02,FOLEMBRAY,Folembray
COM,02319,32,02,FONSOMME,Fonsomme
COM,02320,32,02,FONTAINE LES CLERCS,Fontaine-lès-Clercs
COM,02321,32,02,FONTAINE LES VERVINS,Fontaine-lès-Vervins
COM,02322,32,02,FONTAINE NOTRE DAME,Fontaine-Notre-Dame
COM,02323,32,02,FONTAINE UTERTE,Fontaine-Uterte
COM,02324,32,02,FONTENELLE,Fontenelle
COMD,02325,,,FONTENELLE EN BRIE,Fontenelle-en-Brie
COM,02326,32,02,FONTENOY,Fontenoy
COM,02327,32,02,FORESTE,Foreste
COM,02328,32,02,FOSSOY,Fossoy
COM,02329,32,02,FOURDRAIN,Fourdrain
COM,02330,32,02,FRANCILLY SELENCY,Francilly-Selency
COM,02331,32,02,FRANQUEVILLE,Franqueville
COM,02332,32,02,FRESNES EN TARDENOIS,Fresnes-en-Tardenois
COM,02333,32,02,FRESNES SOUS COUCY,Fresnes-sous-Coucy
COM,02334,32,02,FRESNOY LE GRAND,Fresnoy-le-Grand
COM,02335,32,02,FRESSANCOURT,Fressancourt
COM,02336,32,02,FRIERES FAILLOUEL,Frières-Faillouël
COM,02337,32,02,FROIDESTREES,Froidestrées
COM,02338,32,02,FROIDMONT COHARTILLE,Froidmont-Cohartille
COM,02339,32,02,GANDELU,Gandelu
COM,02340,32,02,GAUCHY,Gauchy
COM,02341,32,02,GERCY,Gercy
COM,02342,32,02,GERGNY,Gergny
COM,02343,32,02,GERMAINE,Germaine
COM,02345,32,02,GIBERCOURT,Gibercourt
COM,02346,32,02,GIZY,Gizy
COM,02347,32,02,GLAND,Gland
COMD,02348,,,GLENNES,Glennes
COM,02349,32,02,GOUDELANCOURT LES BERRIEUX,Goudelancourt-lès-Berrieux
COM,02350,32,02,GOUDELANCOURT LES PIERREPONT,Goudelancourt-lès-Pierrepont
COM,02351,32,02,GOUSSANCOURT,Goussancourt
COM,02352,32,02,GOUY,Gouy
COM,02353,32,02,GRANDLUP ET FAY,Grandlup-et-Fay
COM,02354,32,02,GRANDRIEUX,Grandrieux
COM,02355,32,02,GRICOURT,Gricourt
COM,02356,32,02,GRISOLLES,Grisolles
COM,02357,32,02,GRONARD,Gronard
COM,02358,32,02,GROUGIS,Grougis
COM,02359,32,02,GRUGIES,Grugies
COM,02360,32,02,VILLENEUVE SUR AISNE,Villeneuve-sur-Aisne
COMD,02360,,,GUIGNICOURT,Guignicourt
COM,02361,32,02,GUISE,Guise
COM,02362,32,02,GUIVRY,Guivry
COM,02363,32,02,GUNY,Guny
COM,02364,32,02,GUYENCOURT,Guyencourt
COM,02366,32,02,HANNAPES,Hannapes
COM,02367,32,02,HAPPENCOURT,Happencourt
COM,02368,32,02,HARAMONT,Haramont
COM,02369,32,02,HARCIGNY,Harcigny
COM,02370,32,02,HARGICOURT,Hargicourt
COM,02371,32,02,HARLY,Harly
COM,02372,32,02,HARTENNES ET TAUX,Hartennes-et-Taux
COM,02373,32,02,HARY,Hary
COM,02374,32,02,LEHAUCOURT,Lehaucourt
COM,02375,32,02,HAUTEVESNES,Hautevesnes
COM,02376,32,02,HAUTEVILLE,Hauteville
COM,02377,32,02,HAUTION,Haution
COM,02378,32,02,HERIE,La Hérie
COM,02379,32,02,HERIE LA VIEVILLE,Le Hérie-la-Viéville
COM,02380,32,02,HINACOURT,Hinacourt
COM,02381,32,02,HIRSON,Hirson
COM,02382,32,02,HOLNON,Holnon
COM,02383,32,02,HOMBLIERES,Homblières
COM,02384,32,02,HOURY,Houry
COM,02385,32,02,HOUSSET,Housset
COM,02386,32,02,IRON,Iron
COM,02387,32,02,ITANCOURT,Itancourt
COM,02388,32,02,IVIERS,Iviers
COM,02389,32,02,JAULGONNE,Jaulgonne
COM,02390,32,02,JEANCOURT,Jeancourt
COM,02391,32,02,JEANTES,Jeantes
COM,02392,32,02,JONCOURT,Joncourt
COM,02393,32,02,JOUAIGNES,Jouaignes
COM,02395,32,02,JUMENCOURT,Jumencourt
COM,02396,32,02,JUMIGNY,Jumigny
COM,02397,32,02,JUSSY,Jussy
COM,02398,32,02,JUVIGNY,Juvigny
COM,02399,32,02,JUVINCOURT ET DAMARY,Juvincourt-et-Damary
COM,02400,32,02,LAFFAUX,Laffaux
COM,02401,32,02,LAIGNY,Laigny
COM,02402,32,02,LANCHY,Lanchy
COM,02403,32,02,LANDIFAY ET BERTAIGNEMONT,Landifay-et-Bertaignemont
COM,02404,32,02,LANDOUZY LA COUR,Landouzy-la-Cour
COM,02405,32,02,LANDOUZY LA VILLE,Landouzy-la-Ville
COM,02406,32,02,LANDRICOURT,Landricourt
COM,02407,32,02,LANISCOURT,Laniscourt
COM,02408,32,02,LAON,Laon
COM,02409,32,02,LAPPION,Lappion
COM,02410,32,02,LARGNY SUR AUTOMNE,Largny-sur-Automne
COM,02411,32,02,LATILLY,Latilly
COM,02412,32,02,LAUNOY,Launoy
COM,02413,32,02,LAVAL EN LAONNOIS,Laval-en-Laonnois
COM,02414,32,02,LAVAQUERESSE,Lavaqueresse
COM,02415,32,02,LAVERSINE,Laversine
COM,02416,32,02,LEME,Lemé
COM,02417,32,02,LEMPIRE,Lempire
COM,02418,32,02,LERZY,Lerzy
COM,02419,32,02,LESCHELLE,Leschelle
COM,02420,32,02,LESDINS,Lesdins
COM,02421,32,02,LESGES,Lesges
COM,02422,32,02,LESQUIELLES SAINT GERMAIN,Lesquielles-Saint-Germain
COM,02423,32,02,LEUILLY SOUS COUCY,Leuilly-sous-Coucy
COM,02424,32,02,LEURY,Leury
COM,02425,32,02,LEUZE,Leuze
COM,02426,32,02,LEVERGIES,Levergies
COM,02427,32,02,LHUYS,Lhuys
COM,02428,32,02,LICY CLIGNON,Licy-Clignon
COM,02429,32,02,LIERVAL,Lierval
COM,02430,32,02,LIESSE NOTRE DAME,Liesse-Notre-Dame
COM,02431,32,02,LIEZ,Liez
COM,02432,32,02,LIME,Limé
COM,02433,32,02,LISLET,Lislet
COMD,02434,,,LIZY,Lizy
COM,02435,32,02,LOGNY LES AUBENTON,Logny-lès-Aubenton
COM,02438,32,02,LONGPONT,Longpont
COM,02439,32,02,SEPTVALLONS,Les Septvallons
COMD,02439,,,LONGUEVAL BARBONVAL,Longueval-Barbonval
COM,02440,32,02,LOR,Lor
COM,02441,32,02,LOUATRE,Louâtre
COM,02442,32,02,LOUPEIGNE,Loupeigne
COM,02443,32,02,LUCY LE BOCAGE,Lucy-le-Bocage
COM,02444,32,02,LUGNY,Lugny
COM,02445,32,02,LUZOIR,Luzoir
COM,02446,32,02,LY FONTAINE,Ly-Fontaine
COM,02447,32,02,MAAST ET VIOLAINE,Maast-et-Violaine
COM,02448,32,02,MACHECOURT,Mâchecourt
COM,02449,32,02,MACOGNY,Macogny
COM,02450,32,02,MACQUIGNY,Macquigny
COM,02451,32,02,MAGNY LA FOSSE,Magny-la-Fosse
COM,02452,32,02,MAISSEMY,Maissemy
COM,02453,32,02,MAIZY,Maizy
COM,02454,32,02,MALMAISON,La Malmaison
COM,02455,32,02,MALZY,Malzy
COM,02456,32,02,MANICAMP,Manicamp
COM,02457,32,02,MARCHAIS,Marchais
COM,02458,32,02,DHUYS ET MORIN EN BRIE,Dhuys et Morin-en-Brie
COMD,02458,,,MARCHAIS EN BRIE,Marchais-en-Brie
COM,02459,32,02,MARCY,Marcy
COM,02460,32,02,MARCY SOUS MARLE,Marcy-sous-Marle
COM,02461,32,02,MAREST DAMPCOURT,Marest-Dampcourt
COM,02462,32,02,MAREUIL EN DOLE,Mareuil-en-Dôle
COM,02463,32,02,MARFONTAINE,Marfontaine
COM,02464,32,02,MARGIVAL,Margival
COM,02465,32,02,MARIGNY EN ORXOIS,Marigny-en-Orxois
COM,02466,32,02,MARIZY SAINTE GENEVIEVE,Marizy-Sainte-Geneviève
COM,02467,32,02,MARIZY SAINT MARD,Marizy-Saint-Mard
COM,02468,32,02,MARLE,Marle
COM,02469,32,02,MARLY GOMONT,Marly-Gomont
COM,02470,32,02,MARTIGNY,Martigny
COM,02471,32,02,MARTIGNY COURPIERRE,Martigny-Courpierre
COM,02472,32,02,MAUREGNY EN HAYE,Mauregny-en-Haye
COM,02473,32,02,MAYOT,Mayot
COM,02474,32,02,MENNESSIS,Mennessis
COMD,02475,,,MENNEVILLE,Menneville
COM,02476,32,02,MENNEVRET,Mennevret
COM,02477,32,02,MERCIN ET VAUX,Mercin-et-Vaux
COM,02478,32,02,MERLIEUX ET FOUQUEROLLES,Merlieux-et-Fouquerolles
COMD,02479,,,MERVAL,Merval
COM,02480,32,02,MESBRECOURT RICHECOURT,Mesbrecourt-Richecourt
COM,02481,32,02,MESNIL SAINT LAURENT,Mesnil-Saint-Laurent
COM,02482,32,02,MEURIVAL,Meurival
COM,02483,32,02,MEZIERES SUR OISE,Mézières-sur-Oise
COM,02484,32,02,MEZY MOULINS,Mézy-Moulins
COM,02485,32,02,MISSY AUX BOIS,Missy-aux-Bois
COM,02486,32,02,MISSY LES PIERREPONT,Missy-lès-Pierrepont
COM,02487,32,02,MISSY SUR AISNE,Missy-sur-Aisne
COM,02488,32,02,MOLAIN,Molain
COM,02489,32,02,MOLINCHART,Molinchart
COM,02490,32,02,MONAMPTEUIL,Monampteuil
COM,02491,32,02,MONCEAU LE NEUF ET FAUCOUZY,Monceau-le-Neuf-et-Faucouzy
COM,02492,32,02,MONCEAU LES LEUPS,Monceau-lès-Leups
COM,02493,32,02,MONCEAU LE WAAST,Monceau-le-Waast
COM,02494,32,02,MONCEAU SUR OISE,Monceau-sur-Oise
COM,02495,32,02,MONDREPUIS,Mondrepuis
COM,02496,32,02,MONNES,Monnes
COM,02497,32,02,MONS EN LAONNOIS,Mons-en-Laonnois
COM,02498,32,02,MONTAIGU,Montaigu
COM,02499,32,02,MONTBAVIN,Montbavin
COM,02500,32,02,MONTBREHAIN,Montbrehain
COM,02501,32,02,MONTCHALONS,Montchâlons
COM,02502,32,02,MONTCORNET,Montcornet
COM,02503,32,02,MONT D ORIGNY,Mont-d'Origny
COM,02504,32,02,MONTESCOURT LIZEROLLES,Montescourt-Lizerolles
COM,02505,32,02,MONTFAUCON,Montfaucon
COM,02506,32,02,MONTGOBERT,Montgobert
COM,02507,32,02,MONTGRU SAINT HILAIRE,Montgru-Saint-Hilaire
COM,02508,32,02,MONTHENAULT,Monthenault
COM,02509,32,02,MONTHIERS,Monthiers
COM,02510,32,02,MONTHUREL,Monthurel
COM,02511,32,02,MONTIGNY EN ARROUAISE,Montigny-en-Arrouaise
COM,02512,32,02,MONTIGNY L ALLIER,Montigny-l'Allier
COM,02513,32,02,MONTIGNY LE FRANC,Montigny-le-Franc
COM,02514,32,02,MONTIGNY LENGRAIN,Montigny-Lengrain
COM,02515,32,02,MONTIGNY LES CONDE,Montigny-lès-Condé
COM,02516,32,02,MONTIGNY SOUS MARLE,Montigny-sous-Marle
COM,02517,32,02,MONTIGNY SUR CRECY,Montigny-sur-Crécy
COM,02518,32,02,MONTLEVON,Montlevon
COM,02519,32,02,MONTLOUE,Montloué
COM,02520,32,02,MONT NOTRE DAME,Mont-Notre-Dame
COM,02521,32,02,MONTREUIL AUX LIONS,Montreuil-aux-Lions
COM,02522,32,02,MONT SAINT JEAN,Mont-Saint-Jean
COM,02523,32,02,MONT SAINT MARTIN,Mont-Saint-Martin
COM,02524,32,02,MONT SAINT PERE,Mont-Saint-Père
COM,02525,32,02,MORCOURT,Morcourt
COM,02526,32,02,MORGNY EN THIERACHE,Morgny-en-Thiérache
COM,02527,32,02,MORSAIN,Morsain
COM,02528,32,02,MORTEFONTAINE,Mortefontaine
COM,02529,32,02,MORTIERS,Mortiers
COM,02530,32,02,MOULINS,Moulins
COM,02531,32,02,MOUSSY VERNEUIL,Moussy-Verneuil
COM,02532,32,02,MOY DE L AISNE,Moÿ-de-l'Aisne
COM,02533,32,02,MURET ET CROUTTES,Muret-et-Crouttes
COM,02534,32,02,MUSCOURT,Muscourt
COM,02535,32,02,NAMPCELLES LA COUR,Nampcelles-la-Cour
COM,02536,32,02,NAMPTEUIL SOUS MURET,Nampteuil-sous-Muret
COM,02537,32,02,NANTEUIL LA FOSSE,Nanteuil-la-Fosse
COM,02538,32,02,NANTEUIL NOTRE DAME,Nanteuil-Notre-Dame
COM,02539,32,02,NAUROY,Nauroy
COM,02540,32,02,NESLES LA MONTAGNE,Nesles-la-Montagne
COM,02541,32,02,NEUFCHATEL SUR AISNE,Neufchâtel-sur-Aisne
COM,02542,32,02,NEUFLIEUX,Neuflieux
COM,02543,32,02,NEUILLY SAINT FRONT,Neuilly-Saint-Front
COM,02544,32,02,NEUVE MAISON,Neuve-Maison
COM,02545,32,02,NEUVILLE BOSMONT,La Neuville-Bosmont
COM,02546,32,02,NEUVILLE EN BEINE,La Neuville-en-Beine
COM,02547,32,02,NEUVILLE HOUSSET,La Neuville-Housset
COM,02548,32,02,NEUVILLE LES DORENGT,La Neuville-lès-Dorengt
COM,02549,32,02,NEUVILLE SAINT AMAND,Neuville-Saint-Amand
COM,02550,32,02,NEUVILLE SUR AILETTE,Neuville-sur-Ailette
COM,02551,32,02,NEUVILLE SUR MARGIVAL,Neuville-sur-Margival
COM,02552,32,02,NEUVILLETTE,Neuvillette
COM,02553,32,02,NIZY LE COMTE,Nizy-le-Comte
COM,02554,32,02,NOGENTEL,Nogentel
COM,02555,32,02,NOGENT L ARTAUD,Nogent-l'Artaud
COM,02556,32,02,NOIRCOURT,Noircourt
COM,02557,32,02,NOROY SUR OURCQ,Noroy-sur-Ourcq
COM,02558,32,02,NOUVION EN THIERACHE,Le Nouvion-en-Thiérache
COM,02559,32,02,NOUVION ET CATILLON,Nouvion-et-Catillon
COM,02560,32,02,NOUVION LE COMTE,Nouvion-le-Comte
COM,02561,32,02,NOUVION LE VINEUX,Nouvion-le-Vineux
COM,02562,32,02,NOUVRON VINGRE,Nouvron-Vingré
COM,02563,32,02,NOYALES,Noyales
COM,02564,32,02,BERNOY LE CHATEAU,Bernoy-le-Château
